"car_brand","car_model","car_price","car_fuel","car_transmission","car_mileage","car_age"
"Audi","A",40261,"gasoline","automatic",109000,7
"Audi","A",40261,"gasoline","automatic",109000,7
"Audi","A",17075,"gasoline","automatic",120000,16
"Audi","A",17075,"gasoline","automatic",120000,16
"Audi","A",24624,"gasoline","automatic",45954,9
"Audi","A",53921,"gasoline","automatic",26000,6
"Audi","A",53921,"gasoline","automatic",26000,6
"Audi","A",24085,"gasoline","automatic",125000,9
"Audi","A",24085,"gasoline","automatic",125000,9
"Audi","A",64706,"gasoline","automatic",45000,5
"Audi","A",64706,"gasoline","automatic",45000,5
"Audi","A",55719,"gasoline","automatic",41000,8
"Audi","A",55719,"gasoline","automatic",41000,8
"Audi","A",64706,"gasoline","automatic",33000,7
"Audi","A",64706,"gasoline","automatic",33000,7
"Audi","A",26960,"gasoline","automatic",56000,6
"Audi","A",26960,"gasoline","automatic",56000,6
"Audi","A",25882,"gasoline","automatic",82167,10
"Audi","A",35947,"gasoline","automatic",6000,5
"Audi","A",35947,"gasoline","automatic",6000,5
"Audi","A",26960,"gasoline","automatic",70384,8
"Audi","A",117909,"gasoline","automatic",48000,4
"Audi","A",117909,"gasoline","automatic",48000,4
"Audi","A",60392,"gasoline","automatic",58500,6
"Audi","A",60392,"gasoline","automatic",58500,6
"Audi","A",40261,"gasoline","automatic",109000,7
"Audi","A",40261,"gasoline","automatic",109000,7
"Audi","A",61111,"gasoline","automatic",17000,5
"Audi","A",61111,"gasoline","automatic",17000,5
"Audi","A",28021,"gasoline","automatic",70000,9
"Audi","A",17075,"gasoline","automatic",120000,16
"Audi","A",17075,"gasoline","automatic",120000,16
"Audi","A",53921,"gasoline","automatic",26000,6
"Audi","A",53921,"gasoline","automatic",26000,6
"Audi","A",41340,"gasoline","automatic",81000,6
"Audi","A",41340,"gasoline","automatic",81000,6
"Audi","A",47451,"gasoline","automatic",51000,7
"Audi","A",47451,"gasoline","automatic",51000,7
"Audi","A",24085,"gasoline","automatic",125000,9
"Audi","A",21389,"gasoline","automatic",120000,8
"Audi","A",52124,"gasoline","automatic",60000,5
"Audi","A",24085,"gasoline","automatic",125000,9
"Audi","A",46732,"gasoline","automatic",94000,9
"Audi","A",46732,"gasoline","automatic",94000,9
"Audi","A",57516,"gasoline","automatic",39310,5
"Audi","A",57516,"gasoline","automatic",39310,5
"Audi","A",68301,"gasoline","automatic",60000,5
"Audi","A",21029,"gasoline","automatic",92000,9
"Audi","A",30555,"gasoline","automatic",100000,10
"Audi","A",38464,"gasoline","automatic",37000,11
"Audi","A",38464,"gasoline","automatic",37000,11
"Audi","A",64706,"gasoline","automatic",33000,7
"Audi","A",64706,"gasoline","automatic",33000,7
"Audi","A",57516,"gasoline","automatic",43000,5
"Audi","A",30196,"gasoline","automatic",70000,16
"Audi","A",30196,"gasoline","automatic",70000,16
"Audi","A",35947,"gasoline","automatic",6000,5
"Audi","A",35947,"gasoline","automatic",6000,5
"Audi","A",40980,"gasoline","automatic",100000,8
"Audi","A",40980,"gasoline","automatic",100000,8
"Audi","A",59314,"gasoline","automatic",70000,7
"Audi","A",59314,"gasoline","automatic",70000,7
"Audi","A",24444,"gasoline","automatic",112000,13
"Audi","A",24804,"gasoline","automatic",104000,9
"Audi","A",24804,"gasoline","automatic",104000,9
"Audi","A",41340,"gasoline","automatic",61032,7
"Audi","A",41340,"gasoline","automatic",61032,7
"Audi","A",43137,"gasoline","automatic",88000,8
"Audi","A",43137,"gasoline","automatic",88000,8
"Audi","A",60392,"gasoline","automatic",58500,6
"Audi","A",60392,"gasoline","automatic",58500,6
"Audi","A",50327,"gasoline","automatic",54000,5
"Audi","A",50327,"gasoline","automatic",54000,5
"Audi","A",35947,"gasoline","automatic",100000,8
"Audi","A",35588,"gasoline","automatic",95000,8
"Audi","A",35588,"gasoline","automatic",95000,8
"Audi","A",19771,"gasoline","automatic",115000,17
"Audi","A",19771,"gasoline","automatic",115000,17
"Audi","A",61111,"gasoline","automatic",17000,5
"Audi","A",61111,"gasoline","automatic",17000,5
"Audi","A",44934,"gasoline","automatic",65000,6
"Audi","A",44934,"gasoline","automatic",65000,6
"Audi","A",30555,"gasoline","automatic",80000,10
"Audi","A",30555,"gasoline","automatic",80000,10
"Audi","A",109641,"gasoline","automatic",31000,4
"Audi","A",22647,"gasoline","automatic",98000,10
"Audi","A",109641,"gasoline","automatic",31000,4
"Audi","A",22647,"gasoline","automatic",98000,10
"Audi","A",55719,"gasoline","automatic",45000,6
"Audi","A",55719,"gasoline","automatic",45000,6
"Audi","A",52124,"gasoline","automatic",71000,6
"Audi","A",52124,"gasoline","automatic",71000,6
"Audi","A",68301,"gasoline","automatic",66000,5
"Audi","A",68301,"gasoline","automatic",66000,5
"Audi","A",41340,"gasoline","automatic",81000,6
"Audi","A",41340,"gasoline","automatic",81000,6
"Audi","A",47451,"gasoline","automatic",51000,7
"Audi","A",47451,"gasoline","automatic",51000,7
"Audi","A",51046,"gasoline","automatic",55000,8
"Audi","A",51046,"gasoline","automatic",55000,8
"Audi","A",36666,"gasoline","automatic",67000,8
"Audi","A",37026,"gasoline","automatic",160000,7
"Audi","A",37026,"gasoline","automatic",160000,7
"Audi","A",43137,"gasoline","automatic",41000,7
"Audi","A",43137,"gasoline","automatic",41000,7
"Audi","A",46732,"gasoline","automatic",94000,9
"Audi","A",46732,"gasoline","automatic",94000,9
"Audi","A",70098,"gasoline","automatic",38000,6
"Audi","A",64706,"gasoline","automatic",33281,7
"Audi","A",70098,"gasoline","automatic",38000,6
"Audi","A",64706,"gasoline","automatic",33281,7
"Audi","A",26960,"gasoline","automatic",80000,8
"Audi","A",57516,"gasoline","automatic",39310,5
"Audi","A",23905,"gasoline","automatic",120000,8
"Audi","A",55719,"gasoline","automatic",55000,6
"Audi","A",23366,"gasoline","automatic",72000,9
"Audi","A",23366,"gasoline","automatic",72000,9
"Audi","A",29297,"gasoline","automatic",56000,7
"Audi","A",29297,"gasoline","automatic",56000,7
"Audi","A",32173,"gasoline","automatic",47000,13
"Audi","A",32173,"gasoline","automatic",47000,13
"Audi","A",59314,"gasoline","automatic",11000,5
"Audi","A",59314,"gasoline","automatic",11000,5
"Audi","A",39902,"gasoline","automatic",83000,8
"Audi","A",39902,"gasoline","automatic",83000,8
"Audi","A",50327,"gasoline","automatic",40700,9
"Audi","A",50327,"gasoline","automatic",40700,9
"Audi","A",50327,"gasoline","automatic",71297,6
"Audi","A",50327,"gasoline","automatic",71297,6
"Audi","A",24624,"gasoline","automatic",99000,11
"Audi","A",63987,"gasoline","automatic",50000,5
"Audi","A",24624,"gasoline","automatic",99000,11
"Audi","A",63987,"gasoline","automatic",50000,5
"Audi","A",70098,"gasoline","automatic",23294,7
"Audi","A",70098,"gasoline","automatic",23294,7
"Audi","A",38464,"gasoline","automatic",37000,11
"Audi","A",38464,"gasoline","automatic",37000,11
"Audi","A",44934,"gasoline","automatic",90000,6
"Audi","A",30196,"gasoline","automatic",70000,16
"Audi","A",30196,"gasoline","automatic",70000,16
"Audi","A",40980,"gasoline","automatic",100000,8
"Audi","A",40980,"gasoline","automatic",100000,8
"Audi","A",59314,"gasoline","automatic",70000,7
"Audi","A",59314,"gasoline","automatic",70000,7
"Audi","A",66863,"gasoline","automatic",16000,5
"Audi","A",49967,"gasoline","automatic",73000,8
"Audi","A",24804,"gasoline","automatic",104000,9
"Audi","A",24804,"gasoline","automatic",104000,9
"Audi","A",41340,"gasoline","automatic",61032,7
"Audi","A",41340,"gasoline","automatic",61032,7
"Audi","A",43137,"gasoline","automatic",88000,8
"Audi","A",43137,"gasoline","automatic",88000,8
"Audi","A",31634,"gasoline","automatic",106500,10
"Audi","A",66503,"gasoline","automatic",35000,5
"Audi","A",52124,"gasoline","automatic",95000,9
"Audi","A",25163,"gasoline","automatic",88000,16
"Audi","A",50327,"gasoline","automatic",54000,5
"Audi","A",50327,"gasoline","automatic",54000,5
"Audi","A",35588,"gasoline","automatic",95000,8
"Audi","A",35588,"gasoline","automatic",95000,8
"Audi","A",37745,"gasoline","automatic",44000,8
"Audi","A",25882,"gasoline","automatic",89000,8
"Audi","A",45653,"gasoline","automatic",32000,7
"Audi","A",18423,"gasoline","automatic",89000,15
"Audi","A",19771,"gasoline","automatic",115000,17
"Audi","A",19771,"gasoline","automatic",115000,17
"Audi","A",59314,"gasoline","automatic",57000,6
"Audi","A",58595,"gasoline","automatic",49000,7
"Audi","A",39542,"gasoline","automatic",10,8
"Audi","A",128693,"gasoline","automatic",54000,4
"Audi","A",38823,"gasoline","automatic",105000,8
"Audi","A",30555,"gasoline","automatic",42000,9
"Audi","A",55719,"gasoline","automatic",12250,6
"Audi","A",79085,"gasoline","automatic",34000,6
"Audi","A",25163,"gasoline","automatic",70000,7
"Audi","A",44934,"gasoline","automatic",65000,6
"Audi","A",44934,"gasoline","automatic",65000,6
"Audi","A",30555,"gasoline","automatic",80000,10
"Audi","A",30555,"gasoline","automatic",80000,10
"Audi","A",109641,"gasoline","automatic",31000,4
"Audi","A",109641,"gasoline","automatic",31000,4
"Audi","A",22647,"gasoline","automatic",98000,10
"Audi","A",22647,"gasoline","automatic",98000,10
"Audi","A",45653,"gasoline","automatic",80000,9
"Audi","A",28039,"gasoline","automatic",40000,7
"Audi","A",75490,"gasoline","automatic",38000,6
"Audi","A",55719,"gasoline","automatic",45000,6
"Audi","A",55719,"gasoline","automatic",45000,6
"Audi","A",52124,"gasoline","automatic",71000,6
"Audi","A",52124,"gasoline","automatic",71000,6
"Audi","A",68301,"gasoline","automatic",66000,5
"Audi","A",68301,"gasoline","automatic",66000,5
"Audi","A",23725,"gasoline","automatic",76000,9
"Audi","A",51046,"gasoline","automatic",55000,8
"Audi","A",51046,"gasoline","automatic",55000,8
"Audi","A",47451,"gasoline","automatic",38000,5
"Audi","A",66503,"gasoline","automatic",45000,5
"Audi","A",19771,"gasoline","automatic",97000,17
"Audi","A",116830,"gasoline","automatic",44000,7
"Audi","A",18333,"gasoline","automatic",100000,15
"Audi","A",30555,"gasoline","automatic",109000,9
"Audi","A",37026,"gasoline","automatic",160000,7
"Audi","A",37026,"gasoline","automatic",160000,7
"Audi","A",23366,"gasoline","automatic",95000,11
"Audi","A",43137,"gasoline","automatic",41000,7
"Audi","A",43137,"gasoline","automatic",41000,7
"Audi","A",34869,"gasoline","automatic",88000,10
"Audi","A",48529,"gasoline","automatic",45000,7
"Audi","A",41340,"gasoline","automatic",78100,7
"Audi","A",59314,"gasoline","automatic",24000,5
"Audi","A",30915,"gasoline","automatic",35000,8
"Audi","A",22647,"gasoline","automatic",140000,8
"Audi","A",39542,"gasoline","automatic",90000,8
"Audi","A",70098,"gasoline","automatic",38000,6
"Audi","A",64706,"gasoline","automatic",33281,7
"Audi","A",70098,"gasoline","automatic",38000,6
"Audi","A",64706,"gasoline","automatic",33281,7
"Audi","A",24624,"gasoline","automatic",58000,10
"Audi","A",46013,"gasoline","automatic",36000,7
"Audi","A",52124,"gasoline","automatic",17000,8
"Audi","A",39542,"gasoline","automatic",125000,9
"Audi","A",58595,"gasoline","automatic",50200,7
"Audi","A",45653,"gasoline","automatic",76000,6
"Audi","A",43137,"gasoline","automatic",94000,9
"Audi","A",40261,"gasoline","automatic",49750,8
"Audi","A",60392,"gasoline","automatic",64000,7
"Audi","A",66503,"gasoline","automatic",35000,6
"Audi","A",39542,"gasoline","automatic",110000,7
"Audi","A",64706,"gasoline","automatic",54000,5
"Audi","A",21568,"gasoline","automatic",105000,13
"Audi","A",26242,"gasoline","automatic",66000,10
"Audi","A",23366,"gasoline","automatic",72000,9
"Audi","A",23366,"gasoline","automatic",72000,9
"Audi","A",16176,"gasoline","automatic",105,14
"Audi","A",64706,"gasoline","automatic",36800,6
"Audi","A",34150,"gasoline","automatic",85000,6
"Audi","A",29297,"gasoline","automatic",56000,7
"Audi","A",29297,"gasoline","automatic",56000,7
"Audi","A",22467,"gasoline","automatic",122942,8
"Audi","A",32173,"gasoline","automatic",47000,13
"Audi","A",32173,"gasoline","automatic",47000,13
"Audi","A",43137,"gasoline","automatic",43000,8
"Audi","A",61111,"gasoline","automatic",39000,6
"Audi","A",44934,"gasoline","automatic",54000,7
"Audi","A",19771,"gasoline","automatic",20000,12
"Audi","A",34510,"gasoline","automatic",10800,5
"Audi","A",22467,"gasoline","automatic",104000,9
"Audi","A",65784,"gasoline","automatic",35000,5
"Audi","A",59314,"gasoline","automatic",50000,6
"Audi","A",24444,"gasoline","automatic",54000,8
"Audi","A",68301,"gasoline","automatic",37463,8
"Audi","A",26960,"gasoline","automatic",104000,9
"Audi","A",42778,"gasoline","automatic",80000,7
"Audi","A",33072,"gasoline","automatic",64000,11
"Audi","A",53921,"gasoline","automatic",40000,6
"Audi","A",59314,"gasoline","automatic",11000,5
"Audi","A",59314,"gasoline","automatic",11000,5
"Audi","A",77288,"gasoline","automatic",8000,4
"Audi","A",68301,"gasoline","automatic",74000,7
"Audi","A",55000,"gasoline","automatic",110000,8
"Audi","A",24354,"gasoline","automatic",93000,9
"Audi","A",23006,"gasoline","automatic",126666,10
"Audi","A",25163,"gasoline","automatic",39000,9
"Audi","A",29477,"gasoline","automatic",120000,9
"Audi","A",22647,"gasoline","automatic",98000,10
"Audi","A",41340,"gasoline","automatic",117000,9
"Audi","A",89869,"gasoline","automatic",42223,5
"Audi","A",55359,"gasoline","automatic",40000,5
"Audi","A",39902,"gasoline","automatic",83000,8
"Audi","A",39902,"gasoline","automatic",83000,8
"Audi","A",50327,"gasoline","automatic",40700,9
"Audi","A",50327,"gasoline","automatic",40700,9
"Audi","A",46013,"gasoline","automatic",85000,9
"Audi","A",50686,"gasoline","automatic",123,7
"Audi","A",50327,"gasoline","automatic",94000,9
"Audi","A",50327,"gasoline","automatic",71297,6
"Audi","A",50327,"gasoline","automatic",71297,6
"Audi","A",24624,"gasoline","automatic",99000,11
"Audi","A",24624,"gasoline","automatic",99000,11
"Audi","A",51046,"gasoline","automatic",56000,8
"Audi","A",63987,"gasoline","automatic",50000,5
"Audi","A",63987,"gasoline","automatic",50000,5
"Audi","A",59314,"gasoline","automatic",53000,7
"Audi","A",70098,"gasoline","automatic",23294,7
"Audi","A",70098,"gasoline","automatic",23294,7
"Audi","A",49608,"gasoline","automatic",55000,8
"Audi","A",54640,"gasoline","automatic",69000,7
"Audi","A",25882,"gasoline","automatic",118000,11
"Audi","A",37745,"gasoline","automatic",80000,10
"Audi","A",22647,"gasoline","automatic",55000,9
"Audi","A",41340,"gasoline","automatic",60000,6
"Audi","A",29297,"gasoline","automatic",105500,10
"Audi","A",63987,"gasoline","automatic",48000,5
"Audi","A",14379,"gasoline","automatic",100000,17
"Audi","A",21568,"gasoline","automatic",99000,10
"Audi","A",61830,"gasoline","automatic",46000,5
"Audi","A",38464,"gasoline","automatic",121000,7
"Audi","A",55719,"gasoline","automatic",20000,6
"Audi","A",55719,"gasoline","automatic",12250,6
"Audi","A",53921,"gasoline","automatic",35000,8
"Audi","A",32353,"gasoline","automatic",47700,11
"Audi","A",23689,"gasoline","automatic",88500,9
"Audi","A",66503,"gasoline","automatic",25000,8
"Audi","A",37745,"gasoline","automatic",120000,7
"Audi","A",63268,"gasoline","automatic",36000,5
"Audi","A",34150,"gasoline","automatic",62000,9
"Audi","A",24085,"gasoline","automatic",103300,9
"Audi","A",43137,"gasoline","automatic",75000,8
"Audi","A",48529,"gasoline","automatic",78000,9
"Audi","A",62908,"gasoline","automatic",72000,7
"Audi","A",37745,"gasoline","automatic",197264,9
"Audi","A",52124,"gasoline","automatic",145000,8
"Audi","A",25163,"gasoline","automatic",84000,16
"Audi","A",26062,"gasoline","automatic",83000,9
"Audi","A",17973,"gasoline","automatic",50000,16
"Audi","A",28758,"gasoline","automatic",40000,5
"Audi","A",22107,"gasoline","automatic",85000,11
"Audi","A",61111,"gasoline","automatic",51000,5
"Audi","A",25163,"gasoline","automatic",67000,11
"Audi","A",13688,"gasoline","automatic",120000,13
"Audi","A",59314,"gasoline","automatic",55000,7
"Audi","A",30555,"gasoline","automatic",81000,9
"Audi","A",25523,"gasoline","automatic",120000,11
"Audi","A",53921,"gasoline","automatic",49000,8
"Audi","A",24804,"gasoline","automatic",180000,9
"Audi","A",39542,"gasoline","automatic",116100,7
"Audi","A",60033,"gasoline","automatic",84000,5
"Audi","A",73693,"gasoline","automatic",16000,5
"Audi","A",43137,"gasoline","automatic",94000,7
"Audi","A3",1150000,"gasoline","manual",194000,10
"Audi","A3",920000,"gasoline","manual",328000,17
"Audi","A3",2725750,"gasoline","automatic",47713,3
"Audi","A3",1610000,"gasoline","automatic",78711,10
"Audi","A3",750000,"gasoline","manual",294000,18
"Audi","A3",799000,"gasoline","automatic",181000,17
"Audi","A4",320000,"gasoline","manual",250000,26
"Audi","A4",4e+05,"gasoline","manual",300000,26
"Audi","A4",2900000,"gasoline","automatic",95545,6
"Audi","A4",490000,"gasoline","manual",460000,22
"Audi","A4",1099000,"gasoline","manual",289012,15
"Audi","A4",380000,"gasoline","manual",450000,28
"Audi","A4",3296700,"gasoline","automatic",124000,8
"Audi","A4",390000,"gasoline","manual",285000,24
"Audi","A4",625000,"gasoline","automatic",220000,21
"Audi","A4",150000,"gasoline","manual",350000,29
"Audi","A4",325000,"gasoline","manual",376000,25
"Audi","A4",220000,"gasoline","automatic",250000,23
"Audi","A4",220000,"gasoline","automatic",250000,23
"Audi","A4",950000,"gasoline","automatic",380000,18
"Audi","A4",340000,"gasoline","manual",60000,29
"Audi","A4",6e+05,"gasoline","automatic",175000,24
"Audi","A4",413410,"gasoline","automatic",219831,26
"Audi","A4",930000,"gasoline","automatic",225400,18
"Audi","A4",1539000,"gasoline","automatic",170000,12
"Audi","A4",380000,"gasoline","automatic",265000,26
"Audi","A4",429000,"gasoline","automatic",238000,24
"Audi","A4 allroad quattro",7500000,"gasoline","automatic",31,2
"Audi","A5",1827000,"gasoline","automatic",209299,12
"Audi","A5",6e+06,"gasoline","automatic",22,2
"Audi","A5",3220000,"gasoline","automatic",53000,5
"Audi","A5",5559000,"gasoline","automatic",7400,3
"Audi","A5",4550000,"gasoline","automatic",31600,3
"Audi","A5",2300000,"gasoline","automatic",91000,9
"Audi","A5",3650000,"gasoline","automatic",48143,5
"Audi","A6",630000,"gasoline","automatic",168544,23
"Audi","A6",999000,"gasoline","automatic",280500,20
"Audi","A6",1020000,"gasoline","automatic",90000,17
"Audi","A6",3670000,"diesel","automatic",82616,4
"Audi","A6",4767000,"gasoline","automatic",72000,6
"Audi","A6",3339000,"diesel","automatic",132015,5
"Audi","A6",949900,"gasoline","automatic",200000,18
"Audi","A6",550000,"gasoline","automatic",278000,27
"Audi","A6",5290000,"gasoline","automatic",17700,3
"Audi","A6",1045000,"gasoline","automatic",198000,15
"Audi","A6",420000,"gasoline","manual",348000,26
"Audi","A6",3550000,"diesel","automatic",129229,5
"Audi","A6",490000,"gasoline","manual",396000,27
"Audi","A6",6e+05,"diesel","manual",560000,27
"Audi","A6",4999000,"gasoline","automatic",60279,6
"Audi","A6",350000,"gasoline","manual",300000,27
"Audi","A6",1200000,"gasoline","automatic",320000,18
"Audi","A6",4920000,"gasoline","automatic",46794,3
"Audi","A6",549000,"gasoline","automatic",208412,25
"Audi","A6",650000,"diesel","automatic",243184,24
"Audi","A6",598000,"gasoline","automatic",227645,22
"Audi","A6",550000,"gasoline","automatic",99999,20
"Audi","A6",810000,"gasoline","automatic",173000,19
"Audi","A6",5e+05,"gasoline","automatic",345000,26
"Audi","A6",720000,"gasoline","manual",290290,24
"Audi","A6",7295000,"diesel","automatic",42035,4
"Audi","A6",6895000,"diesel","automatic",22731,4
"Audi","A6",4899000,"gasoline","automatic",64592,3
"Audi","A6",1474900,"gasoline","automatic",234000,14
"Audi","A6",1899999,"gasoline","automatic",165000,11
"Audi","A6",7149000,"diesel","automatic",11512,3
"Audi","A6",670000,"gasoline","automatic",20000,22
"Audi","A6",890000,"gasoline","automatic",207443,17
"Audi","A6",5735990,"diesel","automatic",12400,3
"Audi","A6",515000,"gasoline","manual",300000,22
"Audi","A6",820000,"gasoline","automatic",260000,20
"Audi","A6",350000,"gasoline","automatic",161000,26
"Audi","A6 allroad quattro",1500000,"gasoline","automatic",120000,16
"Audi","A6 allroad quattro",1100000,"gasoline","manual",240000,17
"Audi","A6 allroad quattro",650000,"diesel","automatic",360000,23
"Audi","A6 allroad quattro",1100000,"gasoline","automatic",164000,17
"Audi","A6 allroad quattro",1160000,"gasoline","automatic",339000,18
"Audi","A7",2099000,"gasoline","automatic",220000,13
"Audi","A7",1778000,"gasoline","automatic",290000,13
"Audi","A7",1200000,"gasoline","automatic",210500,13
"Audi","A8",460000,"gasoline","automatic",280000,22
"Audi","A8",2860000,"diesel","automatic",270000,10
"Audi","A8",3050000,"gasoline","automatic",169000,11
"Audi","A8",10300000,"gasoline","automatic",33100,5
"Audi","A8",2095000,"gasoline","automatic",218498,12
"Audi","A8",1500000,"gasoline","automatic",266350,13
"Audi","A8",1600000,"gasoline","automatic",150000,14
"Audi","A8",2250000,"gasoline","automatic",268000,9
"Audi","A8",2129990,"diesel","automatic",229042,12
"Audi","A8",890000,"gasoline","automatic",210000,18
"Audi","A8",2965000,"gasoline","automatic",247363,10
"Audi","A8",1450000,"gasoline","automatic",233200,15
"Audi","A8",6149000,"gasoline","automatic",85339,6
"Audi","A8",5949000,"diesel","automatic",142000,5
"Audi","A8",2270000,"gasoline","automatic",100000,12
"Audi","A8",420000,"gasoline","automatic",565000,30
"Audi","A8",1400000,"gasoline","automatic",217000,19
"Audi","A8",2475100,"gasoline","automatic",142763,9
"Audi","A8",940000,"gasoline","automatic",256000,18
"Audi","A8",650000,"gasoline","automatic",315111,20
"Audi","A8",450000,"gasoline","automatic",250000,17
"Audi","Q",43137,"gasoline","automatic",50825,5
"Audi","Q",107843,"gasoline","automatic",87677,6
"Audi","Q",43137,"gasoline","automatic",50825,5
"Audi","Q",107843,"gasoline","automatic",87677,6
"Audi","Q",66503,"gasoline","automatic",47000,4
"Audi","Q",66503,"gasoline","automatic",47000,4
"Audi","Q",25523,"gasoline","automatic",84000,10
"Audi","Q",25523,"gasoline","automatic",84000,10
"Audi","Q",53921,"gasoline","automatic",8000,15
"Audi","Q",26960,"gasoline","automatic",74000,7
"Audi","Q",26960,"gasoline","automatic",74000,7
"Audi","Q",66503,"gasoline","automatic",47000,4
"Audi","Q",66503,"gasoline","automatic",47000,4
"Audi","Q",25523,"gasoline","automatic",84000,10
"Audi","Q",25523,"gasoline","automatic",84000,10
"Audi","Q",33072,"gasoline","automatic",85000,8
"Audi","Q",21568,"diesel","automatic",100000,18
"Audi","Q",37745,"diesel","automatic",124000,15
"Audi","Q",50327,"gasoline","automatic",22500,11
"Audi","Q",41340,"gasoline","automatic",67000,12
"Audi","Q",50327,"gasoline","automatic",53000,7
"Audi","Q",26960,"gasoline","automatic",74000,7
"Audi","Q",26960,"gasoline","automatic",74000,7
"Audi","Q",25523,"gasoline","automatic",84000,10
"Audi","Q",25163,"diesel","automatic",76000,13
"Audi","Q",61111,"gasoline","automatic",42000,6
"Audi","Q",50327,"gasoline","automatic",73000,6
"Audi","Q",53562,"gasoline","automatic",82000,6
"Audi","Q",41340,"gasoline","automatic",111818,13
"Audi","Q",25163,"diesel","automatic",112000,16
"Audi","Q",41340,"gasoline","automatic",67000,13
"Audi","Q",43137,"gasoline","automatic",73000,12
"Audi","Q",52124,"gasoline","automatic",67000,6
"Audi","Q",25163,"diesel","automatic",12345,15
"Audi","Q",24804,"gasoline","automatic",73400,10
"Audi","Q",26960,"gasoline","automatic",73000,7
"Audi","Q5",2650000,"gasoline","automatic",104000,9
"Audi","Q5",2799000,"gasoline","automatic",42593,8
"Audi","Q5",6e+05,"gasoline","automatic",190000,11
"Audi","Q5",2679000,"gasoline","automatic",109012,9
"Audi","Q5",1825999,"gasoline","automatic",187000,11
"Audi","Q5",2350000,"gasoline","automatic",140000,12
"Audi","Q5",2399000,"gasoline","automatic",113500,10
"Audi","Q5",6650000,"diesel","automatic",56000,3
"Audi","Q5",2299734,"gasoline","automatic",180000,8
"Audi","Q5",2063000,"gasoline","automatic",248131,8
"Audi","Q5",2264000,"gasoline","automatic",149151,11
"Audi","Q5",4685000,"gasoline","automatic",66094,3
"Audi","Q5",2950000,"gasoline","automatic",53381,8
"Audi","Q5",2079000,"gasoline","automatic",157000,12
"Audi","Q5",2399000,"gasoline","automatic",109000,10
"Audi","Q5",1999999,"gasoline","automatic",210000,11
"Audi","Q5",2141000,"gasoline","automatic",114020,10
"Audi","Q5",2490000,"gasoline","automatic",126734,8
"Audi","Q5",2330000,"gasoline","automatic",145502,9
"Audi","Q5",1749000,"gasoline","automatic",194826,11
"Audi","Q5",2430000,"gasoline","automatic",164320,9
"Audi","Q5",4950000,"gasoline","automatic",27992,2
"Audi","Q5",5700000,"diesel","automatic",34055,5
"Audi","Q5",1840000,"gasoline","automatic",283979,11
"Audi","Q5",1860000,"gasoline","automatic",224000,10
"Audi","Q5",1969000,"gasoline","automatic",151000,11
"Audi","Q5",1890000,"gasoline","automatic",181000,9
"Audi","Q5",1249000,"gasoline","automatic",215000,13
"Audi","Q5",7725000,"gasoline","automatic",50,1
"Audi","Q5",7725000,"gasoline","automatic",50,1
"Audi","Q5",4579000,"gasoline","automatic",34443,4
